colony_id,timepoint,chla.ug.cm2,chlc2.ug.cm2,host_prot_ug.cm2,holobiont_prot_ug.cm2,surface.area.cm2,cells.cm2,code,holobiont_mgprot,host_mgprot,cells,cells.holobiont.mgprot,chla.ug.holobiont.mgprot,chlc2.ug.holobiont.mgprot,holobiont_prot_mg.cm2,host_prot_mg.cm2,chla.ug.cell,chlc2.ug.cell,Total_Chl_cm2
ACR-432,MAY,2.875764999013538,1.7827418636103425,212.16718685280077,490.6835252196679,22.500838914930885,463871.5934880669,NA,11.040790959178173,4.773939694408912,10437500.002287297,945357.9948102031,5.860732735475729,3.6331805980489147,0.4906835252196679,0.21216718685280075,6.19948502858155e-6,3.84317963987636e-6,4.658506862623881
ACR-432,March,NA,NA,NA,NA,31.782647124081556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-432,OCTOBER,2.821599657,0.700877687,454.9775972714458,1017.9473117477985,27.77945475,713956.8977,NA,28.278021284582113,12.639029575665852,19833333.333107527,701369.2059112056,2.7718523586013117,0.6885205932678428,1.0179473117477984,0.4549775972714458,3.9520588232843405e-6,9.816806718414874e-7,3.5224773440000003
ACR-432,SEPTEMBER,4.045356599,1.14081007,471.64476735433345,1230.112865134587,22.16955361,1414289.4899121367,NA,27.27105310995193,10.456153954737875,31354166.66666667,1149723.3546593294,3.2886060406801745,0.9274027630588056,1.2301128651345872,0.47164476735433347,2.860345514730028e-6,8.066312294174463e-7,5.1861666689999995
ACR-433,APRIL,1.0189495303373441,0.26287832159778074,502.0632335402323,2.0343877911673713,14.975749906162035,393970.2542748993,NA,0.03046648277267195,7.518773422577542,5899999.998487957,193655435.7951743,500.86297939914937,129.21741014132613,0.0020343877911673715,0.5020632335402323,2.5863615825837324e-6,6.672542374591382e-7,1.281827851935125
ACR-433,AUGUST,0.54527766,0.237168935,128.07646273470164,385.9899442380413,13.514101229141618,381268.41827181383,NA,5.216307179863619,1.7308382824671418,5152500,987767.748780223,1.4126732266986868,0.6144432997294279,0.3859899442380413,0.12807646273470163,1.4301673935428366e-6,6.220524009699579e-7,0.782446595
ACR-433,FEB,2.3341939203787123,0.7411902071917202,581.3289642041923,640.6289339074799,14.622258760087234,759116.6441602337,NA,9.367442040793994,8.500342539327189,11100000,1184955.2899992273,3.6435974037910346,1.156972730954989,0.6406289339074799,0.5813289642041923,3.0748817567567556e-6,9.763851351351355e-7,3.0753841275704326
ACR-433,JAN,2.1206826735038358,0.5620640933482416,609.3737101690101,1089.1298882382953,33.0037983559763,412578.77410952514,NA,35.945423214883704,20.111647053851154,13616666.666666664,378815.0325916456,1.9471347691450394,0.516067091187259,1.0891298882382954,0.6093737101690101,5.140067319461444e-6,1.362319461444309e-6,2.6827467668520772
ACR-433,JULY,1.5187675742944862,0.3197322109409172,349.351782865803,522.9485048777824,17.110021489235898,757353.422465633,NA,8.947660156222641,5.977416512136762,12958333.333333334,1448237.0929478668,2.9042392513378257,0.611402858902219,0.5229485048777824,0.349351782865803,2.0053617363344052e-6,4.2217041800643074e-7,1.8384997852354035
ACR-433,JUNE,2.507657232915732,1.0015695388299477,289.5938346124118,NA,12.02550050818266,921652.5602503452,NA,NA,3.4825108052981233,11083333.331658375,NA,NA,NA,NA,0.2895938346124118,2.720827067669173e-6,1.0867105263157897e-6,3.5092267717456798
ACR-433,MARCH,2.224878629691115,0.5890923458836215,904.1073736553069,1068.692388368775,NA,924795.3542561623,NA,NA,NA,NA,NA,NA,NA,1.0686923883687751,0.9041073736553069,NA,NA,2.813970975574737
ACR-433,MAY,1.4058058028507425,0.33425590969643126,147.33592100455263,NA,20.663060247080317,391519.93471054226,NA,NA,3.044411012276137,8089999.998856887,NA,NA,NA,NA,0.14733592100455264,3.5906365888880727e-6,8.537391842986301e-7,1.7400617125471738
ACR-433,March,NA,NA,NA,NA,18.157170220835134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-433,OCTOBER,2.539411364,0.531134975,402.48128900681536,835.1036467144261,34.67338976,528400.2717,NA,28.95587423252664,13.955390604840511,18321428.569943998,632736.1564985394,3.040833762360976,0.6360108437912594,0.835103646714426,0.40248128900681535,4.805847952784086e-6,1.005175438860396e-6,3.070546339
ACR-433,SEPTEMBER,1.621641828,0.48583732,404.66504573225484,NA,30.71449923,638135.0987762791,NA,NA,12.429084235551256,19600000,NA,NA,NA,NA,0.4046650457322548,2.5412202386449896e-6,7.613392852574114e-7,2.107479148
ACR-434,APRIL,0.5798194489313718,0.17230814692856278,425.189597017801,388.009705683691,8.548638159347677,480388.406935106,NA,3.316954576204862,3.634792014024035,4106666.666833687,1238083.4806403604,1.4943426425627762,0.44408205363045716,0.388009705683691,0.425189597017801,1.206980519431431e-6,3.586850649204765e-7,0.7521275958599346
ACR-434,AUGUST,1.490053191,0.56605897,277.37247780348656,941.1847086634021,23.54224682671287,724654.7080052866,NA,22.157602720881656,6.529971335386617,17060000,769938.8880152816,1.5831676580424459,0.6014323913144246,0.9411847086634022,0.27737247780348656,2.0562250883618485e-6,7.811430240454195e-7,2.056112161
ACR-434,FEB,1.3932826157154659,0.7657655517722998,546.5561711956504,815.230616423593,25.03417978992647,539262.7245344096,NA,20.408629821800808,13.682585455005745,13500000.000000002,661484.8776167765,1.7090656160925115,0.9393238383657672,0.815230616423593,0.5465561711956505,2.5836805555555556e-6,1.4200231481481478e-6,2.1590481674877657
ACR-434,JAN,1.3895972227314575,0.4073342506495722,974.8034502138303,1487.191541175525,17.1609679000789,466174.1719103861,NA,25.521646299382052,16.728570718005702,8000000,313459.40250702796,0.9343767660439182,0.2738949485468441,1.487191541175525,0.9748034502138303,2.9808541666666667e-6,8.737812500000002e-7,1.7969314733810298
ACR-434,JULY,1.2278227108992266,0.2188723503163161,311.0784514894644,452.3284236527338,14.720909221030157,786862.6291632508,NA,6.658685662683564,4.579357644995039,11583333.333333332,1739582.5422798304,2.7144496049663753,0.48387927636480127,0.4523284236527338,0.3110784514894644,1.5604028776978422e-6,2.7815827338129504e-7,1.4466950612155427
ACR-434,JUNE,2.0729197657140896,0.8941833590869958,335.5584235466066,NA,17.96765153423283,451737.7606703099,NA,NA,6.029196823661936,8116666.668578796,NA,NA,NA,NA,0.3355584235466066,4.588767967145791e-6,1.9794301848049276e-6,2.9671031248010853
ACR-434,MARCH,1.7882312977513344,0.44487872113987503,680.7994896539553,1082.3700446462444,NA,1517269.1103778023,NA,NA,NA,NA,NA,NA,NA,1.0823700446462445,0.6807994896539553,NA,NA,2.2331100188912094
ACR-434,MAY,0.9208079856383211,0.22091488792952776,140.74655706597304,NA,15.057835310136094,205042.75258938267,NA,NA,2.119338476768094,3087500.000027905,NA,NA,NA,NA,0.14074655706597303,4.490809716558602e-6,1.0774089068728536e-6,1.1417228735678489
ACR-434,March,NA,NA,NA,NA,9.512704921369824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-434,OCTOBER,1.593609068,0.305861192,463.88168984338404,1023.808781591571,34.14784315,NA,NA,34.960861689381574,15.840559184928827,NA,NA,1.5565495204315798,0.29874835760298984,1.023808781591571,0.463881689843384,NA,NA,1.89947026
ACR-434,SEPTEMBER,2.142582861,0.582329992,559.1506674872187,NA,32.91336146,733744.5623519733,NA,NA,18.403528029607095,24150000,NA,NA,NA,NA,0.5591506674872186,2.920066424931426e-6,7.936413049977186e-7,2.724912853
ACR-435,APRIL,2.682109153634225,0.49139713778719024,711.9014668849431,1159.4839117520037,30.400818098516453,963378.6796020465,NA,35.24925948932896,21.64238699883619,29287499.998570777,830868.5181723323,2.313192211163589,0.4238067754167276,1.1594839117520037,0.7119014668849432,2.7840653010321483e-6,5.100768246087583e-7,3.173506291421415
ACR-435,AUGUST,1.73684424,0.643822527,512.6639587043593,NA,20.29856747795662,1159112.9944950105,NA,NA,10.406343959276803,23528333.333333332,NA,NA,NA,NA,0.5126639587043593,1.4984253030108502e-6,5.554441457025451e-7,2.380666767
ACR-435,JULY,2.454097108002421,0.6105337627934755,428.7641358234222,640.9315641464248,13.863279176033227,839447.8573380284,NA,8.885413206493535,5.944076915590731,11637500,1309730.8734606982,3.828953425426506,0.9525724694282576,0.6409315641464247,0.42876413582342215,2.923465807375582e-6,7.273039742212674e-7,3.064630870795897
ACR-435,JUNE,1.7325104463263168,0.43478411508882264,258.71586679408813,439.6581374545848,55.27455849159932,309623.2006517419,NA,24.301909435041065,14.300405311814645,17114285.7147809,704236.2560245456,3.9405854202011197,0.9889140631082584,0.43965813745458476,0.25871586679408815,5.595544657762939e-6,1.4042362270450764e-6,2.1672945614151393
ACR-435,MARCH,1.8406621596954331,0.570384830923585,736.3472950811163,936.0819597415873,NA,1162960.1997119435,NA,NA,NA,NA,NA,NA,NA,0.9360819597415873,0.7363472950811163,NA,NA,2.411046990619018
ACR-435,MAY,2.7965970065050016,2.7400473125917792,223.1137644138492,NA,13.802019887104876,691022.0443103564,NA,NA,3.0794206135267785,9537499.997999405,NA,NA,NA,NA,0.2231137644138492,4.047044561792555e-6,3.965209699390069e-6,5.536644319096781
ACR-435,OCTOBER,1.817991358,0.40529597,366.49161605957977,635.2176009418536,19.06156384,660753.7611,NA,12.108240852644787,6.98590333634445,12594999.99972776,1040200.6495416425,2.861997771007002,0.6380427264594954,0.6352176009418535,0.36649161605957975,2.7513901017732704e-6,6.133842799854476e-7,2.223287328
ACR-435,SEPTEMBER,1.053774165,0.257585358,NA,NA,32.91336146,512456.519737886,NA,NA,NA,16866666.666666664,NA,NA,NA,NA,NA,2.0563191693589735e-6,5.026482210271247e-7,1.3113595230000001
ACR-435-419,FEB,2.8273762748968565,1.0748567030077656,743.0319481049821,1383.4422446483425,19.988897068677232,1386102.8235561452,NA,27.6534846287355,14.85238912940921,27706666.666666664,1001923.1586414935,2.043725559078578,0.7769436759399982,1.3834422446483425,0.7430319481049821,2.0398026948989414e-6,7.754523580365736e-7,3.902232977904622
ACR-435-419,JAN,2.4406720297624034,0.7136140573209893,944.4570469886783,1587.632020136888,25.773297640810142,885121.5051301027,NA,40.91851259906869,24.341772580999816,22812500,557510.4897757015,1.5373033541815095,0.4494832859691633,1.587632020136888,0.9444570469886783,2.7574429223744285e-6,8.06232876712329e-7,3.154286087083393
ACR-435-419,March,NA,NA,NA,NA,15.907681109450099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-436,APRIL,1.1325646842104342,0.19603452377282543,735.4461316492107,1019.9095633617437,8.869993746688392,514656.5071191814,NA,9.046591449206355,6.523402588754667,4564999.999839629,504609.94347656873,1.1104559903109112,0.1922077513683392,1.0199095633617437,0.7354461316492107,2.200622490037148e-6,3.8090361447121233e-7,1.3285992079832596
ACR-436,AUGUST,1.721557288,0.813894458,665.7527682257271,NA,22.46102037712746,1495331.2940701789,NA,NA,14.953486493247071,33586666.666666664,NA,NA,NA,NA,0.665752768225727,1.1512882093934186e-6,5.442903931908232e-7,2.535451746
ACR-436,FEB,2.1169308347240707,0.5981365398490857,753.7377263316416,1273.7202196049016,14.461580966416902,1062585.5293658127,NA,18.4200080843786,10.90023915678802,15366666.666666664,834237.780801987,1.662006147143308,0.46959805665534865,1.2737202196049016,0.7537377263316416,1.9922451193058573e-6,5.629067245119308e-7,2.7150673745731564
ACR-436,JAN,3.916156453424198,-0.03170506801307862,969.9385810099592,1989.6918415658924,36.60298093419229,602865.2886588622,NA,72.8286525417543,35.50264338804506,22066666.666666664,302994.30095888907,1.9682226019191866,-0.015934662519461632,1.9896918415658924,0.9699385810099592,6.495906344410878e-6,-5.2590634441087e-8,3.8844513854111193
ACR-436,JULY,1.5275558954260393,0.0504822203448636,583.4737529126105,824.2597925575469,24.889951183136624,1165965.8598685986,NA,20.515785998979663,14.522633226636398,29020833.33333334,1414561.125504851,1.8532456747480994,0.06124552089120507,0.8242597925575469,0.5834737529126105,1.3101206030150753e-6,4.329648241206035e-8,1.578038115770903
ACR-436,JUNE,2.9476003507732083,0.8519148217711906,656.3793426973378,NA,26.972767006700586,227312.60748023642,NA,NA,17.70436707858657,6131249.999250001,NA,NA,NA,NA,0.6563793426973379,1.2967166156982675e-5,3.747767584097859e-6,3.7995151725443987
ACR-436,MARCH,1.5802478056864806,0.5151244223365319,710.5252478045852,734.5290641147594,NA,785916.9357167566,NA,NA,NA,NA,NA,NA,NA,0.7345290641147594,0.7105252478045853,NA,NA,2.0953722280230123
ACR-436,MAY,2.345926307907152,2.980726656986289,230.84377462033427,609.8419256228332,13.771390242640695,507089.9314907027,NA,8.398371144075497,3.179039705380819,6983333.334672402,831510.4458795784,3.846777680152527,4.887703733950507,0.6098419256228331,0.23084377462033429,4.626252982406462e-6,5.878102624171191e-6,5.326652964893441
ACR-436,March,NA,NA,NA,NA,19.82821927500688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-436,OCTOBER,1.308115828,0.28520788,499.16819540383335,897.9700110673048,32.13840021,735879.815,NA,28.85931959225917,16.04246723599188,23650000.00093076,819492.6399884464,1.4567477887654692,0.3176140366436169,0.8979700110673048,0.49916819540383334,1.7776215644670186e-6,3.875739953541191e-7,1.593323708
ACR-436,SEPTEMBER,2.613970718,0.655854481,NA,NA,24.31274844,1051403.1378675343,NA,NA,NA,25562500,NA,NA,NA,NA,NA,2.4861735939857285e-6,6.237897314347094e-7,3.269825199
ACR-437,APRIL,1.3392690310299826,0.16695084267398852,404.0670995283814,374.04435125118994,7.263215809984805,314369.47394426016,NA,2.7167648456431523,2.9348265455892433,2283333.3333285567,840460.4237243112,3.5805086390158984,0.4463396977271085,0.37404435125118995,0.4040670995283814,4.2601751824906644e-6,5.310656934317676e-7,1.5062198737039711
ACR-437,AUGUST,2.907439216,0.852590974,411.1683819432644,NA,19.529763401905797,1819786.5109073394,NA,NA,8.03002121769639,35540000,NA,NA,NA,NA,0.41116838194326444,1.5976814854784042e-6,4.6851153632021426e-7,3.76003019
ACR-437,FEB,4.132001148576364,2.5402406725310054,1231.4841278144895,1404.5787290673993,14.365174290214668,1011706.0217802728,NA,20.177018247381397,17.69048413168814,14533333.333333336,720291.4303365658,2.9418081472157116,1.8085427466338277,1.4045787290673992,1.2314841278144895,4.084191513761467e-6,2.5108486238532117e-6,6.67224182110737
ACR-437,JAN,3.318789349829528,0.9429638511605144,807.3658622733142,1470.8654187531142,24.262926380308777,929916.6821983681,NA,35.68749937054885,19.589058478311937,22562500,632224.1792771765,2.2563514700365586,0.6410945822357331,1.4708654187531143,0.8073658622733142,3.568910433979686e-6,1.0140304709141276e-6,4.261753200990042
ACR-437,JULY,3.2760409720245356,0.5882803361560018,490.9546026774011,818.1279723583056,22.010764603504057,1574986.9343997177,NA,18.007622215120737,10.806286190539138,34666666.66666667,1925110.7254769916,4.00431360705238,0.719056621985735,0.8181279723583056,0.4909546026774011,2.080043269230769e-6,3.7351442307692284e-7,3.8643213081805374
ACR-437,JUNE,4.756914008482756,1.5287007315882992,594.2545666711353,956.0818526948743,17.69198473405524,706534.6364901593,NA,16.914985542384965,10.513542721688339,12500000.002865167,738989.6947616724,4.975425477509703,1.5989224429680413,0.9560818526948743,0.5942545666711353,6.732740000000001e-6,2.1636600000000016e-6,6.285614740071055
ACR-437,MARCH,3.011230166354741,0.7392283468344821,512.564155311059,1023.2151896647299,NA,1207331.7950952402,NA,NA,NA,NA,NA,NA,NA,1.02321518966473,0.512564155311059,NA,NA,3.750458513189223
ACR-437,MAY,3.0194280881797093,1.697275463096458,192.88260119619935,NA,11.994870863718484,705301.4658300373,NA,NA,2.3136018932065237,8460000.002622651,NA,NA,NA,NA,0.19288260119619935,4.2810460979636296e-6,2.4064538999632047e-6,4.716703551276167
ACR-437,March,NA,NA,NA,NA,16.29330781425896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-437,OCTOBER,1.642728509,0.32529578,446.47958199507246,922.6281436168224,25.46086674,1047031.651,NA,23.490912215201497,11.367757139307443,26658333.338673186,1134836.0206046822,1.780488185153653,0.35257517587182863,0.9226281436168224,0.4464795819950725,1.5689387302008123e-6,3.1068380759007255e-7,1.968024289
ACR-437,SEPTEMBER,1.897926207,0.502017706,NA,NA,20.88920345,917539.3744689036,NA,NA,NA,19166666.666666664,NA,NA,NA,NA,NA,2.0684956524057297e-6,5.471347824071106e-7,2.399943913
ACR-438,APRIL,1.4425799347127224,0.2466123497343708,447.5437672173233,968.1679347006775,8.869993746688394,450394.9060112003,NA,8.587643526539226,3.9697104165870236,3994999.9998596534,465203.2874342674,1.490010031326555,0.2547206335754286,0.9681679347006775,0.4475437672173233,3.202922403116275e-6,5.475469336863195e-7,1.6891922844470932
ACR-438,AUGUST,4.081829407,1.198677851,468.6733112963939,NA,25.818029410401145,2903332.866416805,NA,NA,12.100221334920388,74958333.33333333,NA,NA,NA,NA,0.4686733112963939,1.4059116177187274e-6,4.1286270164377247e-7,5.280507258
ACR-438,FEB,2.6409610362464386,1.8579187731961784,663.0017721822948,1164.2135837307897,18.478525808175856,974103.6805022546,NA,21.5129507531983,12.251295358136863,18000000,836705.3040050289,2.268450628950168,1.5958573230543922,1.1642135837307896,0.6630017721822947,2.7111703703703705e-6,1.9073111111111116e-6,4.498879809442617
ACR-438,JAN,2.884269179871317,0.8179818269719531,963.2115037112943,1577.8615532438077,24.809230878787993,975443.3790485263,NA,39.145531569188655,23.896536580678056,24200000,618205.9364100641,1.8279608714349898,0.5184116599395716,1.5778615532438078,0.9632115037112943,2.956880165289256e-6,8.38574380165289e-7,3.7022510068432704
ACR-438,JULY,3.794656771612998,0.9417188156418391,440.79563920896464,805.0236045828792,26.48269269527377,1680657.3955856275,NA,21.319192732609977,11.67345545458778,44508333.333333336,2087711.9453614722,4.713721125704368,1.1698027365666974,0.8050236045828792,0.44079563920896464,2.2578407601572744e-6,5.603276539973786e-7,4.736375587254837
ACR-438,JUNE,3.6314575570763457,1.0998371167074372,520.4115677382391,NA,20.509912024759444,778282.2268781239,NA,NA,10.673595470978423,15962500.003704192,NA,NA,NA,NA,0.5204115677382392,4.665990602975722e-6,1.4131597494126864e-6,4.731294673783783
ACR-438,MARCH,2.2176399414848276,0.5912696430160647,582.4317489737017,1094.0544079325136,NA,1055120.1191061721,NA,NA,NA,NA,NA,NA,NA,1.0940544079325136,0.5824317489737016,NA,NA,2.808909584500892
ACR-438,MAY,1.4641667552580118,0.6835532619710267,115.35443386016428,NA,12.484945175145299,210253.225957697,NA,NA,1.4401937824540756,2624999.9989792835,NA,NA,NA,NA,0.11535443386016428,6.963825399533239e-6,3.2510952393594087e-6,2.1477200172290383
ACR-438,March,NA,NA,NA,NA,16.77534119527004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-438,OCTOBER,1.849703342,0.453271082,510.51569717614893,692.1361002029423,20.45271665,673300.9394,NA,14.156063540686786,10.44143289972098,13770833.33372702,972786.9117108332,2.6724560985298202,0.6548872134643687,0.6921361002029424,0.510515697176149,2.74721633932121e-6,6.732072621254981e-7,2.302974424
ACR-438,SEPTEMBER,3.012898529,0.902696248,NA,NA,40.84596571,1341625.7651752308,NA,NA,NA,54799999.99999999,NA,NA,NA,NA,NA,2.2457071168475085e-6,6.728375911013443e-7,3.915594777
ACR-439,APRIL,1.9497239487481361,0.3191940849914918,694.6020004749691,1043.1376433272167,28.472684574472154,736231.9470952507,NA,29.700929086214078,19.777183664321154,20962500.003292546,705786.0022642341,1.8690955706758412,0.3059942156563181,1.0431376433272166,0.6946020004749691,2.648246868993704e-6,4.335509838317241e-7,2.268918033739628
ACR-439,AUGUST,1.853368636,0.611389881,328.9298399745373,NA,22.219046185860464,1155165.0980859913,NA,NA,7.3085073063019355,25666666.666666675,NA,NA,NA,NA,0.3289298399745373,1.6044188307549037e-6,5.292662339028596e-7,2.464758517
ACR-439,FEB,1.6010999563376782,0.4464469044180259,758.3844220505287,958.4155803808545,21.820623916519338,812304.912444839,NA,20.913225935223235,16.54842125771146,17725000,847549.7780639646,1.6705696246104789,0.46581766152071236,0.9584155803808545,0.7583844220505287,1.971057827926658e-6,5.49605077574048e-7,2.047546860755704
ACR-439,JAN,2.572268912483386,0.7072509225133,742.5289945224179,1321.501242951791,27.283668901311508,715446.3012509907,NA,36.05540236536828,20.258915236173394,19520000,541389.0490582691,1.9464748339833562,0.5351874818774581,1.321501242951791,0.7425289945224178,3.5953346994535517e-6,9.88545081967213e-7,3.279519834996686
ACR-439,JULY,1.0812565917057084,0.001852016451867529,316.84976481842716,514.8985733067021,21.091875269578782,826740.144113712,NA,10.860176484669028,6.682955718745638,17437500,1605636.8903963922,2.0999409354775045,0.003596856833325047,0.5148985733067021,0.31684976481842714,1.3078554360812429e-6,2.2401433691755e-9,1.083108608157576
ACR-439,JUNE,2.8621579136241593,0.9938595344042604,492.4956928364012,NA,19.499133757441637,677465.9922123639,NA,NA,9.603239389580878,13209999.998266798,NA,NA,NA,NA,0.4924956928364012,4.224799394398183e-6,1.467024981074943e-6,3.8560174480284197
ACR-439,MARCH,1.9858066509009609,0.45773100267647476,1002.1501469751012,1298.3518765414387,NA,1223220.8515405464,NA,NA,NA,NA,NA,NA,NA,1.2983518765414388,1.002150146975101,NA,NA,2.443537653577436
ACR-439,MAY,1.4232137528703106,1.6577164245518523,204.47095655616027,NA,12.638093397466175,702901.3833157248,NA,NA,2.584123046026002,8883333.331552302,NA,NA,NA,NA,0.20447095655616027,2.024770169261483e-6,2.35839118246158e-6,3.0809301774221627
ACR-439,March,NA,NA,NA,NA,21.30645497677416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-439,OCTOBER,3.086612349,0.692842501,579.1003316131241,1357.2540981067468,36.55917467,1010312.711,NA,49.62008964425787,21.17143017489913,36936198.87277023,744379.9303382467,2.274159535274611,0.5104736850428051,1.357254098106747,0.5791003316131241,3.0551059245259758e-6,6.857703495724899e-7,3.77945485
ACR-439,SEPTEMBER,1.94781318,0.58871489,NA,NA,34.8895541,1038515.230933643,NA,NA,NA,36233333.33333333,NA,NA,NA,NA,NA,1.8755749766412985e-6,5.668813248610087e-7,2.53652807
ACR-446,APRIL,1.9684989553980128,0.5025252927761483,557.7186132771585,612.2980974973826,11.762194032754852,NA,NA,7.201969028650863,6.559994545044905,NA,NA,3.214935606437071,0.8207199970571465,0.6122980974973826,0.5577186132771585,NA,NA,2.471024248174161
ACR-446,AUGUST,1.790783205,0.572976873,407.3367653299631,NA,22.372194408181336,1151727.2823824561,NA,NA,9.113017303561673,25766666.66666667,NA,NA,NA,NA,0.4073367653299631,1.5548673999417612e-6,4.974935314675741e-7,2.3637600780000003
ACR-446,JULY,1.9501607943564663,0.3287044335395992,503.61931399174784,827.496014222683,26.942137362236416,1234744.898646945,NA,22.294511281890664,13.568580735840943,33266666.66666667,1492146.0374728397,2.3567011331025807,0.3972278148655147,0.827496014222683,0.5036193139917479,1.5794038076152301e-6,2.6621242484969915e-7,2.2788652278960653
ACR-446,JUNE,2.511736866072519,0.9678686345895915,427.8022880198382,NA,15.609168910491265,1131546.471297683,NA,NA,6.6776381739962885,17662500.000555888,NA,NA,NA,NA,0.4278022880198382,2.2197381457891013e-6,8.553503184713377e-7,3.4796055006621103
ACR-446,MARCH,1.9334363273885093,0.589411248982072,523.2812721327417,1023.6064676656822,NA,919786.8979875784,NA,NA,NA,NA,NA,NA,NA,1.0236064676656822,0.5232812721327417,NA,NA,2.522847576370581
ACR-446,MAY,0.9130278144108064,0.25458650459502746,223.9951028155544,NA,19.009059446014817,415065.24932247505,NA,NA,4.257936225037074,7889999.998345889,NA,NA,NA,NA,0.2239951028155544,2.1997211664941173e-6,6.133650191399968e-7,1.167614319005834
ACR-446,March,NA,NA,NA,NA,21.177912741837872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-446,OCTOBER,1.675199824,0.328778421,355.8501795851961,1191.66688412116,36.96106326,805577.4746,NA,44.04527508884928,13.152600998730794,29774999.999521643,676008.9462367697,1.4057618335475017,0.27589792531867674,1.19166688412116,0.3558501795851961,2.079501819277905e-6,4.0812762442650353e-7,2.003978245
ACR-446,SEPTEMBER,1.748618473,0.482211854,NA,NA,31.7443461,758402.7695564975,NA,NA,NA,24075000,NA,NA,NA,NA,NA,2.3056593978718796e-6,6.358255446271514e-7,2.230830327
ACR-447,APRIL,1.0439350604296482,0.1293019669306312,455.18291679377637,636.1651428100256,7.584571397325522,428878.17552139825,NA,4.825039946132426,3.4523673312652794,3252857.142996752,674161.7021438595,1.6409812329837015,0.20325220328716426,0.6361651428100256,0.45518291679377637,2.4341062800887674e-6,3.014888010410776e-7,1.1732370273602795
ACR-447,AUGUST,4.393566324,1.321199666,580.8520501042462,NA,23.407476391070496,2185199.25623049,NA,NA,13.59628064952004,51150000,NA,NA,NA,NA,0.5808520501042462,2.010602150569548e-6,6.046129030261042e-7,5.71476599
ACR-447,JULY,2.7305995629451925,0.32438982435074076,511.1167916650551,749.972717712546,18.42709620119546,1013000.9884821497,NA,13.819819417561092,9.418398290058349,18666666.666666668,1350717.1188464735,3.6409318611931067,0.43253549987810996,0.749972717712546,0.5111167916650551,2.6955546875000003e-6,3.2022656249999987e-7,3.054989387295933
ACR-447,JUNE,3.6604280197232426,1.15260368553268,498.9863709970259,NA,15.823576421740494,1037218.1082435725,NA,NA,7.895748974878393,16412500.001805274,NA,NA,NA,NA,0.4989863709970259,3.5290822543792836e-6,1.1112452399086067e-6,4.813031705255923
ACR-447,MARCH,0.8638810106150586,0.22915813425755524,196.6302501637261,296.8741519133004,NA,439516.43091785023,NA,NA,NA,NA,NA,NA,NA,0.2968741519133004,0.1966302501637261,NA,NA,1.0930391448726138
ACR-447,MAY,2.5641480822228786,0.6254812657863418,216.87864293345052,NA,18.090170112089528,408025.4610717976,NA,NA,3.9233715443452435,7381250.000852582,NA,NA,NA,NA,0.21687864293345052,6.2842845039311945e-6,1.5329466551997347e-6,3.1896293480092206
ACR-447,March,NA,NA,NA,NA,43.608532738219964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACR-447,OCTOBER,1.125326713,0.380442774,384.1816907025948,762.7073494676192,26.41921645,555151.4631,NA,20.150130553590824,10.149779242798804,14666666.66617309,727869.5603071137,1.4754370910225192,0.49880570085702536,0.7627073494676192,0.3841816907025948,2.0270625005941732e-6,6.852954541010916e-7,1.505769487
ACR-447,SEPTEMBER,2.049389867,0.532110564,NA,NA,31.7721798,417621.6452105058,NA,NA,NA,13268750,NA,NA,NA,NA,NA,4.907288428421824e-6,1.2741450786914673e-6,2.581500431
ACR-448,APRIL,1.7970875371590314,0.4626665213169869,502.15829158669476,700.1011796454311,16.26117225552489,692856.9777457525,NA,11.38446587851053,8.16568247903134,11266666.663566059,989652.6357756641,2.5668968849176532,0.6608566515361481,0.7001011796454311,0.5021582915866948,2.5937352078143923e-6,6.677662723731198e-7,2.2597540584760183
ACR-448,AUGUST,1.817142516,1.120612796,622.1912985794279,NA,26.164144392846346,1896361.1391868244,NA,NA,16.279102976004726,49616666.666666664,NA,NA,NA,NA,0.6221912985794279,9.5822598262017e-7,5.909279476590246e-7,2.937755312
ACR-448,FEB,2.6814311717596833,0.6901961030896964,1075.1284344156093,1323.7460063512535,19.763948157538714,1091212.4690248354,NA,26.162447443275088,21.248782640485864,21566666.666666668,824336.7411793984,2.025638724418686,0.5213961740229448,1.3237460063512536,1.0751284344156093,2.457295208655332e-6,6.325038639876355e-7,3.37162727484938
