"","calibrated","logger","Date","Time"
"595",14551.2,1,2022-03-09,"12:10:00"
"596",14434.2,1,2022-03-09,"12:20:00"
"597",14330.4,1,2022-03-09,"12:30:00"
"598",14375.7,1,2022-03-09,"12:40:00"
"599",14145.9,1,2022-03-09,"12:50:00"
"600",14038,1,2022-03-09,"13:00:00"
"601",13531.9,1,2022-03-09,"13:10:00"
"602",13366.5,1,2022-03-09,"13:20:00"
"603",13263.7,1,2022-03-09,"13:30:00"
"604",12983.4,1,2022-03-09,"13:40:00"
"605",12953.2,1,2022-03-09,"13:50:00"
"606",12666.9,1,2022-03-09,"14:00:00"
"607",12479.3,1,2022-03-09,"14:10:00"
"608",11115.3,1,2022-03-09,"14:20:00"
"609",11124.3,1,2022-03-09,"14:30:00"
"610",10678.7,1,2022-03-09,"14:40:00"
"611",10301.7,1,2022-03-09,"14:50:00"
"612",9599,1,2022-03-09,"15:00:00"
"613",8961.8,1,2022-03-09,"15:10:00"
"614",8618,1,2022-03-09,"15:20:00"
"615",7907.2,1,2022-03-09,"15:30:00"
"616",7408.2,1,2022-03-09,"15:40:00"
"617",6963.6,1,2022-03-09,"15:50:00"
"618",7130.9,1,2022-03-09,"16:00:00"
"619",5872.7,1,2022-03-09,"16:10:00"
"620",2508.4,1,2022-03-09,"16:20:00"
"621",5120.6,1,2022-03-09,"16:30:00"
"622",4082.2,1,2022-03-09,"16:40:00"
"623",3142.5,1,2022-03-09,"16:50:00"
"624",3198,1,2022-03-09,"17:00:00"
"625",2064.8,1,2022-03-09,"17:10:00"
"626",1291.5,1,2022-03-09,"17:20:00"
"627",1098.9,1,2022-03-09,"17:30:00"
"628",1168.5,1,2022-03-09,"17:40:00"
"629",842.8,1,2022-03-09,"17:50:00"
"630",510.1,1,2022-03-09,"18:00:00"
"631",275.2,1,2022-03-09,"18:10:00"
"632",114.9,1,2022-03-09,"18:20:00"
"633",27.2,1,2022-03-09,"18:30:00"
"634",3,1,2022-03-09,"18:40:00"
"635",0,1,2022-03-09,"18:50:00"
"636",0,1,2022-03-09,"19:00:00"
"637",0,1,2022-03-09,"19:10:00"
"638",0,1,2022-03-09,"19:20:00"
"639",0,1,2022-03-09,"19:30:00"
"640",0,1,2022-03-09,"19:40:00"
"641",0,1,2022-03-09,"19:50:00"
"642",0,1,2022-03-09,"20:00:00"
"643",0,1,2022-03-09,"20:10:00"
"644",0,1,2022-03-09,"20:20:00"
"645",0,1,2022-03-09,"20:30:00"
"646",0,1,2022-03-09,"20:40:00"
"647",0,1,2022-03-09,"20:50:00"
"648",0,1,2022-03-09,"21:00:00"
"649",0,1,2022-03-09,"21:10:00"
"650",0,1,2022-03-09,"21:20:00"
"651",0,1,2022-03-09,"21:30:00"
"652",0,1,2022-03-09,"21:40:00"
"653",0,1,2022-03-09,"21:50:00"
"654",0,1,2022-03-09,"22:00:00"
"655",0,1,2022-03-09,"22:10:00"
"656",0,1,2022-03-09,"22:20:00"
"657",0,1,2022-03-09,"22:30:00"
"658",0,1,2022-03-09,"22:40:00"
"659",0,1,2022-03-09,"22:50:00"
"660",0,1,2022-03-09,"23:00:00"
"661",0,1,2022-03-09,"23:10:00"
"662",0,1,2022-03-09,"23:20:00"
"663",0,1,2022-03-09,"23:30:00"
"664",0,1,2022-03-09,"23:40:00"
"665",0,1,2022-03-09,"23:50:00"
"666",0,1,2022-03-10,NA
"667",0,1,2022-03-10,"00:10:00"
"668",0,1,2022-03-10,"00:20:00"
"669",0,1,2022-03-10,"00:30:00"
"670",0,1,2022-03-10,"00:40:00"
"671",0,1,2022-03-10,"00:50:00"
"672",0,1,2022-03-10,"01:00:00"
"673",0,1,2022-03-10,"01:10:00"
"674",0,1,2022-03-10,"01:20:00"
"675",0,1,2022-03-10,"01:30:00"
"676",0,1,2022-03-10,"01:40:00"
"677",0,1,2022-03-10,"01:50:00"
"678",0,1,2022-03-10,"02:00:00"
"679",0,1,2022-03-10,"02:10:00"
"680",0,1,2022-03-10,"02:20:00"
"681",0,1,2022-03-10,"02:30:00"
"682",0,1,2022-03-10,"02:40:00"
"683",0,1,2022-03-10,"02:50:00"
"684",0,1,2022-03-10,"03:00:00"
"685",0,1,2022-03-10,"03:10:00"
"686",0,1,2022-03-10,"03:20:00"
"687",0,1,2022-03-10,"03:30:00"
"688",0,1,2022-03-10,"03:40:00"
"689",0,1,2022-03-10,"03:50:00"
"690",0,1,2022-03-10,"04:00:00"
"691",0,1,2022-03-10,"04:10:00"
"692",0,1,2022-03-10,"04:20:00"
"693",0,1,2022-03-10,"04:30:00"
"694",0,1,2022-03-10,"04:40:00"
"695",0,1,2022-03-10,"04:50:00"
"696",0,1,2022-03-10,"05:00:00"
"697",0,1,2022-03-10,"05:10:00"
"698",0,1,2022-03-10,"05:20:00"
"699",0,1,2022-03-10,"05:30:00"
"700",0,1,2022-03-10,"05:40:00"
"701",1,1,2022-03-10,"05:50:00"
"702",23.2,1,2022-03-10,"06:00:00"
"703",98.8,1,2022-03-10,"06:10:00"
"704",248,1,2022-03-10,"06:20:00"
"705",459.7,1,2022-03-10,"06:30:00"
"706",730.9,1,2022-03-10,"06:40:00"
"707",1133.2,1,2022-03-10,"06:50:00"
"708",1565.7,1,2022-03-10,"07:00:00"
"709",2012.3,1,2022-03-10,"07:10:00"
"710",2468,1,2022-03-10,"07:20:00"
"711",2998.3,1,2022-03-10,"07:30:00"
"712",3504.5,1,2022-03-10,"07:40:00"
"713",4087.2,1,2022-03-10,"07:50:00"
"714",4678,1,2022-03-10,"08:00:00"
"715",5201.2,1,2022-03-10,"08:10:00"
"716",5839.4,1,2022-03-10,"08:20:00"
"717",6420.1,1,2022-03-10,"08:30:00"
"718",6982.7,1,2022-03-10,"08:40:00"
"719",7533.2,1,2022-03-10,"08:50:00"
"720",8109.9,1,2022-03-10,"09:00:00"
"721",8582.7,1,2022-03-10,"09:10:00"
"722",9051.5,1,2022-03-10,"09:20:00"
"723",9588.9,1,2022-03-10,"09:30:00"
"724",10292.6,1,2022-03-10,"09:40:00"
"725",9298.5,1,2022-03-10,"09:50:00"
"726",11112.2,1,2022-03-10,"10:00:00"
"727",11278.6,1,2022-03-10,"10:10:00"
"728",11760.5,1,2022-03-10,"10:20:00"
"729",12591.3,1,2022-03-10,"10:30:00"
"730",11544.8,1,2022-03-10,"10:40:00"
"731",12588.2,1,2022-03-10,"10:50:00"
"732",12464.2,1,2022-03-10,"11:00:00"
"733",13476.4,1,2022-03-10,"11:10:00"
"734",13302,1,2022-03-10,"11:20:00"
"735",13342.4,1,2022-03-10,"11:30:00"
"736",13587.3,1,2022-03-10,"11:40:00"
"737",13607.5,1,2022-03-10,"11:50:00"
"738",13596.4,1,2022-03-10,"12:00:00"
"739",12102.3,1,2022-03-10,"12:10:00"
"740",13425,1,2022-03-10,"12:20:00"
"741",13587.3,1,2022-03-10,"12:30:00"
"742",13583.3,1,2022-03-10,"12:40:00"
"743",9823.8,1,2022-03-10,"12:50:00"
"744",10761.4,1,2022-03-10,"13:00:00"
"745",12440,1,2022-03-10,"13:10:00"
"746",9339.8,1,2022-03-10,"13:20:00"
"747",6873.8,1,2022-03-10,"13:30:00"
"748",11752.4,1,2022-03-10,"13:40:00"
"749",10405.5,1,2022-03-10,"13:50:00"
"750",8322.6,1,2022-03-10,"14:00:00"
"751",8883.1,1,2022-03-10,"14:10:00"
"752",11014.4,1,2022-03-10,"14:20:00"
"753",8457.7,1,2022-03-10,"14:30:00"
"754",9517.3,1,2022-03-10,"14:40:00"
"755",10625.3,1,2022-03-10,"14:50:00"
"756",9632.2,1,2022-03-10,"15:00:00"
"757",9240,1,2022-03-10,"15:10:00"
"758",8187.5,1,2022-03-10,"15:20:00"
"759",6293.1,1,2022-03-10,"15:30:00"
"760",7019,1,2022-03-10,"15:40:00"
"761",3898.7,1,2022-03-10,"15:50:00"
"762",4184,1,2022-03-10,"16:00:00"
"763",3905.7,1,2022-03-10,"16:10:00"
"764",4593.3,1,2022-03-10,"16:20:00"
"765",4461.2,1,2022-03-10,"16:30:00"
"766",3933.9,1,2022-03-10,"16:40:00"
"767",3501.4,1,2022-03-10,"16:50:00"
"768",2999.4,1,2022-03-10,"17:00:00"
"769",2344,1,2022-03-10,"17:10:00"
"770",1384.2,1,2022-03-10,"17:20:00"
"771",1086.8,1,2022-03-10,"17:30:00"
"772",1464.9,1,2022-03-10,"17:40:00"
"773",859,1,2022-03-10,"17:50:00"
"774",470.8,1,2022-03-10,"18:00:00"
"775",268.2,1,2022-03-10,"18:10:00"
"776",94.8,1,2022-03-10,"18:20:00"
"777",21.2,1,2022-03-10,"18:30:00"
"778",2,1,2022-03-10,"18:40:00"
"779",0,1,2022-03-10,"18:50:00"
"780",0,1,2022-03-10,"19:00:00"
"781",0,1,2022-03-10,"19:10:00"
"782",0,1,2022-03-10,"19:20:00"
"783",0,1,2022-03-10,"19:30:00"
"784",0,1,2022-03-10,"19:40:00"
"785",0,1,2022-03-10,"19:50:00"
"786",0,1,2022-03-10,"20:00:00"
"787",0,1,2022-03-10,"20:10:00"
"788",0,1,2022-03-10,"20:20:00"
"789",0,1,2022-03-10,"20:30:00"
"790",0,1,2022-03-10,"20:40:00"
"791",0,1,2022-03-10,"20:50:00"
"792",0,1,2022-03-10,"21:00:00"
"793",0,1,2022-03-10,"21:10:00"
"794",0,1,2022-03-10,"21:20:00"
"795",0,1,2022-03-10,"21:30:00"
"796",0,1,2022-03-10,"21:40:00"
"797",0,1,2022-03-10,"21:50:00"
"798",0,1,2022-03-10,"22:00:00"
"799",0,1,2022-03-10,"22:10:00"
"800",0,1,2022-03-10,"22:20:00"
"801",0,1,2022-03-10,"22:30:00"
"802",0,1,2022-03-10,"22:40:00"
"803",0,1,2022-03-10,"22:50:00"
"804",0,1,2022-03-10,"23:00:00"
"805",0,1,2022-03-10,"23:10:00"
"806",0,1,2022-03-10,"23:20:00"
"807",0,1,2022-03-10,"23:30:00"
"808",0,1,2022-03-10,"23:40:00"
"809",0,1,2022-03-10,"23:50:00"
"810",0,1,2022-03-11,NA
"811",0,1,2022-03-11,"00:10:00"
"812",0,1,2022-03-11,"00:20:00"
"813",0,1,2022-03-11,"00:30:00"
"814",0,1,2022-03-11,"00:40:00"
"815",0,1,2022-03-11,"00:50:00"
"816",0,1,2022-03-11,"01:00:00"
"817",0,1,2022-03-11,"01:10:00"
"818",0,1,2022-03-11,"01:20:00"
"819",0,1,2022-03-11,"01:30:00"
"820",0,1,2022-03-11,"01:40:00"
"821",0,1,2022-03-11,"01:50:00"
"822",0,1,2022-03-11,"02:00:00"
"823",0,1,2022-03-11,"02:10:00"
"824",0,1,2022-03-11,"02:20:00"
"825",0,1,2022-03-11,"02:30:00"
"826",0,1,2022-03-11,"02:40:00"
"827",0,1,2022-03-11,"02:50:00"
"828",0,1,2022-03-11,"03:00:00"
"829",0,1,2022-03-11,"03:10:00"
"830",0,1,2022-03-11,"03:20:00"
"831",0,1,2022-03-11,"03:30:00"
"832",0,1,2022-03-11,"03:40:00"
"833",0,1,2022-03-11,"03:50:00"
"834",0,1,2022-03-11,"04:00:00"
"835",0,1,2022-03-11,"04:10:00"
"836",0,1,2022-03-11,"04:20:00"
"837",0,1,2022-03-11,"04:30:00"
"838",0,1,2022-03-11,"04:40:00"
"839",0,1,2022-03-11,"04:50:00"
"840",0,1,2022-03-11,"05:00:00"
"841",0,1,2022-03-11,"05:10:00"
"842",0,1,2022-03-11,"05:20:00"
"843",0,1,2022-03-11,"05:30:00"
"844",0,1,2022-03-11,"05:40:00"
"845",3,1,2022-03-11,"05:50:00"
"846",25.2,1,2022-03-11,"06:00:00"
"847",113.9,1,2022-03-11,"06:10:00"
"848",273.2,1,2022-03-11,"06:20:00"
"849",482.9,1,2022-03-11,"06:30:00"
"850",800.5,1,2022-03-11,"06:40:00"
"851",1206.8,1,2022-03-11,"06:50:00"
"852",1614.1,1,2022-03-11,"07:00:00"
"853",2054.7,1,2022-03-11,"07:10:00"
"854",2568.9,1,2022-03-11,"07:20:00"
"855",3058.8,1,2022-03-11,"07:30:00"
"856",3580.1,1,2022-03-11,"07:40:00"
"857",4129.5,1,2022-03-11,"07:50:00"
"858",4176.9,1,2022-03-11,"08:00:00"
"859",5387.8,1,2022-03-11,"08:10:00"
"860",5876.7,1,2022-03-11,"08:20:00"
"861",6420.1,1,2022-03-11,"08:30:00"
"862",7022,1,2022-03-11,"08:40:00"
"863",7832.6,1,2022-03-11,"08:50:00"
"864",8268.1,1,2022-03-11,"09:00:00"
"865",8803.5,1,2022-03-11,"09:10:00"
"866",9354,1,2022-03-11,"09:20:00"
"867",9869.1,1,2022-03-11,"09:30:00"
"868",10395.4,1,2022-03-11,"09:40:00"
"869",10891.4,1,2022-03-11,"09:50:00"
"870",11485.3,1,2022-03-11,"10:00:00"
"871",11762.5,1,2022-03-11,"10:10:00"
"872",11436.9,1,2022-03-11,"10:20:00"
"873",12275.7,1,2022-03-11,"10:30:00"
"874",12685,1,2022-03-11,"10:40:00"
"875",13246.6,1,2022-03-11,"10:50:00"
"876",12921.9,1,2022-03-11,"11:00:00"
"877",13645.8,1,2022-03-11,"11:10:00"
"878",13900.9,1,2022-03-11,"11:20:00"
"879",13784.9,1,2022-03-11,"11:30:00"
"880",13930.1,1,2022-03-11,"11:40:00"
"881",13960.4,1,2022-03-11,"11:50:00"
"882",14067.2,1,2022-03-11,"12:00:00"
"883",14311.2,1,2022-03-11,"12:10:00"
"884",14374.7,1,2022-03-11,"12:20:00"
"885",14354.6,1,2022-03-11,"12:30:00"
"886",14180.2,1,2022-03-11,"12:40:00"
"887",13749.7,1,2022-03-11,"12:50:00"
"888",13920,1,2022-03-11,"13:00:00"
"889",13656.9,1,2022-03-11,"13:10:00"
"890",13404.9,1,2022-03-11,"13:20:00"
"891",13124.6,1,2022-03-11,"13:30:00"
"892",12835.2,1,2022-03-11,"13:40:00"
"893",12562,1,2022-03-11,"13:50:00"
"894",12207.1,1,2022-03-11,"14:00:00"
"895",11756.5,1,2022-03-11,"14:10:00"
"896",11543.7,1,2022-03-11,"14:20:00"
"897",10937.8,1,2022-03-11,"14:30:00"
"898",10320.8,1,2022-03-11,"14:40:00"
"899",9962.9,1,2022-03-11,"14:50:00"
"900",9855,1,2022-03-11,"15:00:00"
"901",9541.5,1,2022-03-11,"15:10:00"
"902",7849.7,1,2022-03-11,"15:20:00"
"903",7880,1,2022-03-11,"15:30:00"
"904",7330.5,1,2022-03-11,"15:40:00"
"905",6859.7,1,2022-03-11,"15:50:00"
"906",6318.3,1,2022-03-11,"16:00:00"
"907",5728.5,1,2022-03-11,"16:10:00"
"908",5088.3,1,2022-03-11,"16:20:00"
"909",4498.5,1,2022-03-11,"16:30:00"
"910",3983.3,1,2022-03-11,"16:40:00"
"911",3448,1,2022-03-11,"16:50:00"
"912",2942.9,1,2022-03-11,"17:00:00"
"913",2411.6,1,2022-03-11,"17:10:00"
"914",1934.7,1,2022-03-11,"17:20:00"
"915",1486.1,1,2022-03-11,"17:30:00"
"916",1100.9,1,2022-03-11,"17:40:00"
"917",782.4,1,2022-03-11,"17:50:00"
"918",504.1,1,2022-03-11,"18:00:00"
"919",261.1,1,2022-03-11,"18:10:00"
"920",88.7,1,2022-03-11,"18:20:00"
"921",17.1,1,2022-03-11,"18:30:00"
"922",1,1,2022-03-11,"18:40:00"
"923",0,1,2022-03-11,"18:50:00"
"924",0,1,2022-03-11,"19:00:00"
"925",0,1,2022-03-11,"19:10:00"
"926",0,1,2022-03-11,"19:20:00"
"927",0,1,2022-03-11,"19:30:00"
"928",0,1,2022-03-11,"19:40:00"
"929",0,1,2022-03-11,"19:50:00"
"930",0,1,2022-03-11,"20:00:00"
"931",0,1,2022-03-11,"20:10:00"
"932",0,1,2022-03-11,"20:20:00"
"933",0,1,2022-03-11,"20:30:00"
"934",0,1,2022-03-11,"20:40:00"
"935",0,1,2022-03-11,"20:50:00"
"936",0,1,2022-03-11,"21:00:00"
"937",0,1,2022-03-11,"21:10:00"
"938",0,1,2022-03-11,"21:20:00"
"939",0,1,2022-03-11,"21:30:00"
"940",0,1,2022-03-11,"21:40:00"
"941",0,1,2022-03-11,"21:50:00"
"942",0,1,2022-03-11,"22:00:00"
"943",0,1,2022-03-11,"22:10:00"
"944",0,1,2022-03-11,"22:20:00"
"945",0,1,2022-03-11,"22:30:00"
"946",0,1,2022-03-11,"22:40:00"
"947",0,1,2022-03-11,"22:50:00"
"948",0,1,2022-03-11,"23:00:00"
"949",0,1,2022-03-11,"23:10:00"
"950",0,1,2022-03-11,"23:20:00"
"951",0,1,2022-03-11,"23:30:00"
"952",0,1,2022-03-11,"23:40:00"
"953",0,1,2022-03-11,"23:50:00"
"954",0,1,2022-03-12,NA
"955",0,1,2022-03-12,"00:10:00"
"956",0,1,2022-03-12,"00:20:00"
"957",0,1,2022-03-12,"00:30:00"
"958",0,1,2022-03-12,"00:40:00"
"959",0,1,2022-03-12,"00:50:00"
"960",0,1,2022-03-12,"01:00:00"
"961",0,1,2022-03-12,"01:10:00"
"962",0,1,2022-03-12,"01:20:00"
"963",0,1,2022-03-12,"01:30:00"
"964",0,1,2022-03-12,"01:40:00"
"965",0,1,2022-03-12,"01:50:00"
"966",0,1,2022-03-12,"02:00:00"
"967",0,1,2022-03-12,"02:10:00"
"968",0,1,2022-03-12,"02:20:00"
"969",0,1,2022-03-12,"02:30:00"
"970",0,1,2022-03-12,"02:40:00"
"971",0,1,2022-03-12,"02:50:00"
"972",0,1,2022-03-12,"03:00:00"
"973",0,1,2022-03-12,"03:10:00"
"974",0,1,2022-03-12,"03:20:00"
"975",0,1,2022-03-12,"03:30:00"
"976",0,1,2022-03-12,"03:40:00"
"977",0,1,2022-03-12,"03:50:00"
"978",0,1,2022-03-12,"04:00:00"
"979",0,1,2022-03-12,"04:10:00"
"980",0,1,2022-03-12,"04:20:00"
"981",0,1,2022-03-12,"04:30:00"
"982",0,1,2022-03-12,"04:40:00"
"983",0,1,2022-03-12,"04:50:00"
"984",0,1,2022-03-12,"05:00:00"
"985",0,1,2022-03-12,"05:10:00"
"986",0,1,2022-03-12,"05:20:00"
"987",0,1,2022-03-12,"05:30:00"
"988",0,1,2022-03-12,"05:40:00"
"989",2,1,2022-03-12,"05:50:00"
"990",22.2,1,2022-03-12,"06:00:00"
"991",98.8,1,2022-03-12,"06:10:00"
"992",239.9,1,2022-03-12,"06:20:00"
"993",432.5,1,2022-03-12,"06:30:00"
"994",527.3,1,2022-03-12,"06:40:00"
"995",902.3,1,2022-03-12,"06:50:00"
"996",1301.6,1,2022-03-12,"07:00:00"
"997",2005.3,1,2022-03-12,"07:10:00"
"998",2531.6,1,2022-03-12,"07:20:00"
"999",2957,1,2022-03-12,"07:30:00"
"1000",3253.4,1,2022-03-12,"07:40:00"
"1001",4147.7,1,2022-03-12,"07:50:00"
"1002",4713.3,1,2022-03-12,"08:00:00"
"1003",5292,1,2022-03-12,"08:10:00"
"1004",5912,1,2022-03-12,"08:20:00"
"1005",6483.7,1,2022-03-12,"08:30:00"
"1006",7010.9,1,2022-03-12,"08:40:00"
"1007",7528.1,1,2022-03-12,"08:50:00"
"1008",8165.3,1,2022-03-12,"09:00:00"
"1009",8658.3,1,2022-03-12,"09:10:00"
"1010",9344.9,1,2022-03-12,"09:20:00"
"1011",10037.5,1,2022-03-12,"09:30:00"
"1012",10598.1,1,2022-03-12,"09:40:00"
"1013",11188.9,1,2022-03-12,"09:50:00"
"1014",11505.4,1,2022-03-12,"10:00:00"
"1015",11986.3,1,2022-03-12,"10:10:00"
"1016",12518.7,1,2022-03-12,"10:20:00"
"1017",12809,1,2022-03-12,"10:30:00"
"1018",13234.5,1,2022-03-12,"10:40:00"
"1019",13361.5,1,2022-03-12,"10:50:00"
"1020",13687.2,1,2022-03-12,"11:00:00"
"1021",14150.9,1,2022-03-12,"11:10:00"
"1022",14479.6,1,2022-03-12,"11:20:00"
"1023",14560.2,1,2022-03-12,"11:30:00"
"1024",14862.7,1,2022-03-12,"11:40:00"
"1025",14547.1,1,2022-03-12,"11:50:00"
"1026",13710.3,1,2022-03-12,"12:00:00"
"1027",12746.5,1,2022-03-12,"12:10:00"
"1028",13120.6,1,2022-03-12,"12:20:00"
"1029",13977.5,1,2022-03-12,"12:30:00"
"1030",14785.1,1,2022-03-12,"12:40:00"
"1031",15529.1,1,2022-03-12,"12:50:00"
"1032",14480.6,1,2022-03-12,"13:00:00"
"1033",14412,1,2022-03-12,"13:10:00"
"1034",13844.4,1,2022-03-12,"13:20:00"
"1035",13127.6,1,2022-03-12,"13:30:00"
"1036",13102.4,1,2022-03-12,"13:40:00"
"1037",12739.5,1,2022-03-12,"13:50:00"
"1038",12191,1,2022-03-12,"14:00:00"
"1039",12083.1,1,2022-03-12,"14:10:00"
"1040",11308.8,1,2022-03-12,"14:20:00"
"1041",11098.1,1,2022-03-12,"14:30:00"
"1042",10384.3,1,2022-03-12,"14:40:00"
"1043",10066.8,1,2022-03-12,"14:50:00"
"1044",8596.8,1,2022-03-12,"15:00:00"
"1045",8025.2,1,2022-03-12,"15:10:00"
"1046",7183.3,1,2022-03-12,"15:20:00"
"1047",6895,1,2022-03-12,"15:30:00"
"1048",6277,1,2022-03-12,"15:40:00"
"1049",6573.4,1,2022-03-12,"15:50:00"
"1050",6159,1,2022-03-12,"16:00:00"
"1051",5049,1,2022-03-12,"16:10:00"
"1052",3123.4,1,2022-03-12,"16:20:00"
"1053",2876.4,1,2022-03-12,"16:30:00"
"1054",2719.1,1,2022-03-12,"16:40:00"
"1055",1997.2,1,2022-03-12,"16:50:00"
"1056",1126.1,1,2022-03-12,"17:00:00"
"1057",897.3,1,2022-03-12,"17:10:00"
"1058",845.9,1,2022-03-12,"17:20:00"
"1059",676.5,1,2022-03-12,"17:30:00"
"1060",632.1,1,2022-03-12,"17:40:00"
"1061",442.6,1,2022-03-12,"17:50:00"
"1062",276.2,1,2022-03-12,"18:00:00"
"1063",172.4,1,2022-03-12,"18:10:00"
"1064",62.5,1,2022-03-12,"18:20:00"
"1065",12.1,1,2022-03-12,"18:30:00"
"1066",0,1,2022-03-12,"18:40:00"
"1067",0,1,2022-03-12,"18:50:00"
"1068",0,1,2022-03-12,"19:00:00"
"1069",0,1,2022-03-12,"19:10:00"
"1070",0,1,2022-03-12,"19:20:00"
"1071",0,1,2022-03-12,"19:30:00"
"1072",0,1,2022-03-12,"19:40:00"
"1073",0,1,2022-03-12,"19:50:00"
"1074",0,1,2022-03-12,"20:00:00"
"1075",0,1,2022-03-12,"20:10:00"
"1076",0,1,2022-03-12,"20:20:00"
"1077",0,1,2022-03-12,"20:30:00"
"1078",0,1,2022-03-12,"20:40:00"
"1079",0,1,2022-03-12,"20:50:00"
"1080",0,1,2022-03-12,"21:00:00"
"1081",0,1,2022-03-12,"21:10:00"
"1082",0,1,2022-03-12,"21:20:00"
"1083",0,1,2022-03-12,"21:30:00"
"1084",0,1,2022-03-12,"21:40:00"
"1085",0,1,2022-03-12,"21:50:00"
"1086",0,1,2022-03-12,"22:00:00"
"1087",0,1,2022-03-12,"22:10:00"
"1088",0,1,2022-03-12,"22:20:00"
"1089",0,1,2022-03-12,"22:30:00"
"1090",0,1,2022-03-12,"22:40:00"
"1091",0,1,2022-03-12,"22:50:00"
"1092",0,1,2022-03-12,"23:00:00"
"1093",0,1,2022-03-12,"23:10:00"
"1094",0,1,2022-03-12,"23:20:00"
"1095",0,1,2022-03-12,"23:30:00"
"1096",0,1,2022-03-12,"23:40:00"
"1097",0,1,2022-03-12,"23:50:00"
"1098",0,1,2022-03-13,NA
"1099",0,1,2022-03-13,"00:10:00"
"1100",0,1,2022-03-13,"00:20:00"
"1101",0,1,2022-03-13,"00:30:00"
"1102",0,1,2022-03-13,"00:40:00"
"1103",0,1,2022-03-13,"00:50:00"
"1104",0,1,2022-03-13,"01:00:00"
"1105",0,1,2022-03-13,"01:10:00"
"1106",0,1,2022-03-13,"01:20:00"
"1107",0,1,2022-03-13,"01:30:00"
"1108",0,1,2022-03-13,"01:40:00"
"1109",0,1,2022-03-13,"01:50:00"
"1110",0,1,2022-03-13,"02:00:00"
"1111",0,1,2022-03-13,"02:10:00"
"1112",0,1,2022-03-13,"02:20:00"
"1113",0,1,2022-03-13,"02:30:00"
"1114",0,1,2022-03-13,"02:40:00"
"1115",0,1,2022-03-13,"02:50:00"
"1116",0,1,2022-03-13,"03:00:00"
"1117",0,1,2022-03-13,"03:10:00"
"1118",0,1,2022-03-13,"03:20:00"
"1119",0,1,2022-03-13,"03:30:00"
"1120",0,1,2022-03-13,"03:40:00"
"1121",0,1,2022-03-13,"03:50:00"
"1122",0,1,2022-03-13,"04:00:00"
"1123",0,1,2022-03-13,"04:10:00"
"1124",0,1,2022-03-13,"04:20:00"
"1125",0,1,2022-03-13,"04:30:00"
"1126",0,1,2022-03-13,"04:40:00"
"1127",0,1,2022-03-13,"04:50:00"
"1128",0,1,2022-03-13,"05:00:00"
"1129",0,1,2022-03-13,"05:10:00"
"1130",0,1,2022-03-13,"05:20:00"
"1131",0,1,2022-03-13,"05:30:00"
"1132",0,1,2022-03-13,"05:40:00"
"1133",0,1,2022-03-13,"05:50:00"
"1134",21.2,1,2022-03-13,"06:00:00"
"1135",102.8,1,2022-03-13,"06:10:00"
"1136",251,1,2022-03-13,"06:20:00"
"1137",459.7,1,2022-03-13,"06:30:00"
"1138",746.1,1,2022-03-13,"06:40:00"
"1139",1086.8,1,2022-03-13,"06:50:00"
"1140",1268.3,1,2022-03-13,"07:00:00"
"1141",1382.2,1,2022-03-13,"07:10:00"
"1142",1719,1,2022-03-13,"07:20:00"
"1143",2498.3,1,2022-03-13,"07:30:00"
"1144",3133.4,1,2022-03-13,"07:40:00"
"1145",5014.7,1,2022-03-13,"07:50:00"
"1146",5594.4,1,2022-03-13,"08:00:00"
"1147",5409.9,1,2022-03-13,"08:10:00"
"1148",4707.2,1,2022-03-13,"08:20:00"
"1149",4808,1,2022-03-13,"08:30:00"
"1150",4931,1,2022-03-13,"08:40:00"
"1151",5270.8,1,2022-03-13,"08:50:00"
"1152",9358,1,2022-03-13,"09:00:00"
"1153",8870,1,2022-03-13,"09:10:00"
"1154",9891.3,1,2022-03-13,"09:20:00"
"1155",9754.2,1,2022-03-13,"09:30:00"
"1156",9553.6,1,2022-03-13,"09:40:00"
"1157",9846,1,2022-03-13,"09:50:00"
"1158",11334,1,2022-03-13,"10:00:00"
"1159",11556.9,1,2022-03-13,"10:10:00"
"1160",11668.8,1,2022-03-13,"10:20:00"
"1161",11808.9,1,2022-03-13,"10:30:00"
"1162",12563,1,2022-03-13,"10:40:00"
"1163",12827.2,1,2022-03-13,"10:50:00"
"1164",13455.3,1,2022-03-13,"11:00:00"
"1165",13242.5,1,2022-03-13,"11:10:00"
"1166",13590.4,1,2022-03-13,"11:20:00"
"1167",14046.1,1,2022-03-13,"11:30:00"
"1168",13965.4,1,2022-03-13,"11:40:00"
"1169",13523.8,1,2022-03-13,"11:50:00"
"1170",14032,1,2022-03-13,"12:00:00"
"1171",14402,1,2022-03-13,"12:10:00"
"1172",14234.6,1,2022-03-13,"12:20:00"
"1173",14199.3,1,2022-03-13,"12:30:00"
"1174",14227.5,1,2022-03-13,"12:40:00"
"1175",14175.1,1,2022-03-13,"12:50:00"
"1176",13988.6,1,2022-03-13,"13:00:00"
"1177",13607.5,1,2022-03-13,"13:10:00"
"1178",13495.6,1,2022-03-13,"13:20:00"
"1179",13212.3,1,2022-03-13,"13:30:00"
"1180",12568.1,1,2022-03-13,"13:40:00"
"1181",12226.3,1,2022-03-13,"13:50:00"
"1182",11915.8,1,2022-03-13,"14:00:00"
"1183",11405.6,1,2022-03-13,"14:10:00"
"1184",11052.8,1,2022-03-13,"14:20:00"
